Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;El Carmen de Viboral (Antioquia);3338
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;El Santuario (Antioquia);3506
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;La Ceja (Antioquia);4202
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;La Uni¢n (Nari¤o);3338
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Marinilla (Antioquia);3327
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Medell¡n, Central Mayorista de Antioquia;3448
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3846
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Pasto, El Potrerillo;2971
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Pe¤ol (Antioquia);3375
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Popay n, Plaza de mercado del barrio Bol¡var;3950
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Rionegro (Antioquia);3876
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;San Vicente (Antioquia);2919
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Sons¢n (Antioquia);3119
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tibasosa (Boyac ), Coomproriente;4692
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tulu  (Valle del Cauca);4551
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tunja, Complejo de Servicios del Sur;4705
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Villavicencio, CAV;4839
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Yopal (Casanare);5108
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Arauca (Arauca);6015
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Armenia, Mercar;4856
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Barranquilla, Barranquillita;8648
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Barranquilla, Granabastos;8070
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Bucaramanga, Centroabastos;4728
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Cartago (Valle del Cauca);4759
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Ibagu‚, Plaza La 21;3836
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;La Uni¢n (Nari¤o);3338
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Manizales, Centro Galer¡as;5139
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Monter¡a, Mercado del Sur;5092
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Neiva, Surabastos;4576
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pereira, La 41;4728
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pereira, Mercasa;4601
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;San Gil (Santander);5305
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Sincelejo, Nuevo Mercado;4812
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Socorro (Santander);5360
1/03/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Tunja, Complejo de Servicios del Sur;3777
1/03/2023;VERDURAS Y HORTALIZAS;Haba verde;Bogot , D.C., Corabastos;2090
1/03/2023;VERDURAS Y HORTALIZAS;Haba verde;Chiquinquir  (Boyac );2563
1/03/2023;VERDURAS Y HORTALIZAS;Haba verde;Duitama (Boyac ), Mercaplaza;2133
1/03/2023;VERDURAS Y HORTALIZAS;Haba verde;Ipiales (Nari¤o), Ipiales somos todos;1177
1/03/2023;VERDURAS Y HORTALIZAS;Haba verde;La Uni¢n (Nari¤o);1792
1/03/2023;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);1668
1/03/2023;VERDURAS Y HORTALIZAS;Haba verde;Tibasosa (Boyac ), Coomproriente;2081
1/03/2023;VERDURAS Y HORTALIZAS;Haba verde;Tunja, Complejo de Servicios del Sur;1851
1/03/2023;VERDURAS Y HORTALIZAS;Haba verde;T£querres (Nari¤o);2295
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca);5782
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Armenia, Mercar;3302
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita;3857
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Granabastos;3965
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Bogot , D.C., Corabastos;5270
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Bucaramanga, Centroabastos;3374
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);5843
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Cali, Cavasa;4902
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Cali, Santa Elena;4881
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Cartagena, Bazurto;4241
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Cartago (Valle del Cauca);4393
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Chiquinquir  (Boyac );5096
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;C£cuta, Cenabastos;3819
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Duitama (Boyac ), Mercaplaza;5146
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;El Santuario (Antioquia);2225
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Florencia (Caquet );4912
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Ibagu‚, Plaza La 21;4939
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;La Ceja (Antioquia);3033
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Manizales, Centro Galer¡as;4231
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Marinilla (Antioquia);2146
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Medell¡n, Central Mayorista de Antioquia;2324
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2956
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Monter¡a, Mercado del Sur;3726
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Neiva, Surabastos;5341
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Palmira (Valle del Cauca);5038
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Pamplona (Norte de Santander);3429
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Pasto, El Potrerillo;5878
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Pereira, La 41;4376
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Pereira, Mercasa;4084
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Popay n, Plaza de mercado del barrio Bol¡var;5705
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Rionegro (Antioquia);2662
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;San Gil (Santander);3792
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Santa Marta (Magdalena);3868
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Sincelejo, Nuevo Mercado;3429
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Socorro (Santander);3150
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Tibasosa (Boyac ), Coomproriente;5528
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Tulu  (Valle del Cauca);5064
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Tunja, Complejo de Servicios del Sur;4264
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Valledupar, Mercabastos;3875
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Villavicencio, CAV;4923
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Yopal (Casanare);6778
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela larga;Barranquilla, Barranquillita;5090
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela larga;Monter¡a, Mercado del Sur;7571
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Arauca (Arauca);5287
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Armenia, Mercar;1667
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Barranquilla, Barranquillita;2545
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Barranquilla, Granabastos;2436
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Bogot , D.C., Corabastos;2790
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Bucaramanga, Centroabastos;1377
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca);2504
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Cavasa;1615
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Santa Elena;1647
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cartagena, Bazurto;2412
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cartago (Valle del Cauca);2213
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Chiquinquir  (Boyac );1211
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;C£cuta, Cenabastos;1488
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Duitama (Boyac ), Mercaplaza;1853
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Florencia (Caquet );1841
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Ibagu‚, Plaza La 21;2189
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Ipiales (Nari¤o), Ipiales somos todos;1126
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Manizales, Centro Galer¡as;3026
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Marinilla (Antioquia);1158
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Medell¡n, Central Mayorista de Antioquia;1401
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1181
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Monter¡a, Mercado del Sur;1781
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Neiva, Surabastos;2036
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Palmira (Valle del Cauca);1661
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pamplona (Norte de Santander);1263
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pasto, El Potrerillo;1093
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pereira, La 41;2404
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pereira, Mercasa;2282
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Popay n, Plaza de mercado del barrio Bol¡var;1598
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Rionegro (Antioquia);1563
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;San Gil (Santander);2454
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Santa Marta (Magdalena);3074
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Sincelejo, Nuevo Mercado;1870
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Sons¢n (Antioquia);1419
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tibasosa (Boyac ), Coomproriente;1724
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tulu  (Valle del Cauca);2014
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tunja, Complejo de Servicios del Sur;1483
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Valledupar, Mercabastos;2318
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Villavicencio, CAV;2421
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga Batavia;Yopal (Casanare);3370
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Arauca (Arauca);5567
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Bogot , D.C., Corabastos;2345
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Bucaramanga, Centroabastos;3061
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Cali, Cavasa;3556
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;C£cuta, Cenabastos;3778
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Medell¡n, Central Mayorista de Antioquia;1335
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1779
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Neiva, Surabastos;3346
1/03/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Villavicencio, CAV;8000
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Arauca (Arauca);2813
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Armenia, Mercar;2372
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Barranquilla, Barranquillita;1771
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Barranquilla, Granabastos;1755
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Bogot , D.C., Corabastos;3072
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Bucaramanga, Centroabastos;1369
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca);2441
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Cali, Cavasa;1806
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Cali, Santa Elena;1771
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Cartagena, Bazurto;1922
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Cartago (Valle del Cauca);2067
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;C£cuta, Cenabastos;1804
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Duitama (Boyac ), Mercaplaza;2253
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Florencia (Caquet );2048
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Ibagu‚, Plaza La 21;2058
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;La Ceja (Antioquia);2105
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Manizales, Centro Galer¡as;1428
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Medell¡n, Central Mayorista de Antioquia;1799
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1872
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Monter¡a, Mercado del Sur;1778
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Neiva, Surabastos;2370
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Palmira (Valle del Cauca);1802
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Pamplona (Norte de Santander);1679
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Pasto, El Potrerillo;1546
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Pereira, La 41;2063
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Pereira, Mercasa;1644
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Popay n, Plaza de mercado del barrio Bol¡var;1329
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Rionegro (Antioquia);1737
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;San Gil (Santander);1407
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Santa Marta (Magdalena);1883
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Sincelejo, Nuevo Mercado;1754
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Socorro (Santander);1560
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Sons¢n (Antioquia);1475
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Tibasosa (Boyac ), Coomproriente;1703
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Tulu  (Valle del Cauca);1784
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Tunja, Complejo de Servicios del Sur;1735
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Valledupar, Mercabastos;1768
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Villavicencio, CAV;2304
1/03/2023;VERDURAS Y HORTALIZAS;Pepino cohombro;Yopal (Casanare);2323
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Bogot , D.C., Corabastos;3024
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Chiquinquir  (Boyac );3417
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Duitama (Boyac ), Mercaplaza;2717
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Ibagu‚, Plaza La 21;3244
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Medell¡n, Central Mayorista de Antioquia;3518
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Neiva, Surabastos;3196
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Tibasosa (Boyac ), Coomproriente;2646
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Tunja, Complejo de Servicios del Sur;2168
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Villavicencio, CAV;3268
1/03/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Yopal (Casanare);3900
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Arauca (Arauca);9083
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Armenia, Mercar;6635
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Barranquilla, Barranquillita;10000
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Bogot , D.C., Corabastos;4731
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Bucaramanga, Centroabastos;4000
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Chiquinquir  (Boyac );4236
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;C£cuta, Cenabastos;8815
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Duitama (Boyac ), Mercaplaza;4613
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Ibagu‚, Plaza La 21;7702
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Ipiales (Nari¤o), Ipiales somos todos;5115
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Manizales, Centro Galer¡as;6000
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Medell¡n, Central Mayorista de Antioquia;3696
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";4092
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Neiva, Surabastos;9564
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Pamplona (Norte de Santander);5150
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Pasto, El Potrerillo;4750
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;San Gil (Santander);10000
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Tibasosa (Boyac ), Coomproriente;5135
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Tunja, Complejo de Servicios del Sur;3796
1/03/2023;VERDURAS Y HORTALIZAS;Perejil;Yopal (Casanare);6267
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Arauca (Arauca);7822
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Armenia, Mercar;5347
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Barranquilla, Barranquillita;3683
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Barranquilla, Granabastos;3653
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Bogot , D.C., Corabastos;6168
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Bucaramanga, Centroabastos;6529
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Buenaventura (Valle del Cauca);6725
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Cali, Cavasa;5636
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Cali, Santa Elena;5453
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Cartagena, Bazurto;6711
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Cartago (Valle del Cauca);5343
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Chiquinquir  (Boyac );4092
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;C£cuta, Cenabastos;6296
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Duitama (Boyac ), Mercaplaza;4667
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Florencia (Caquet );4167
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Ibagu‚, Plaza La 21;4487
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;La Ceja (Antioquia);6233
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Manizales, Centro Galer¡as;5493
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Marinilla (Antioquia);5000
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Medell¡n, Central Mayorista de Antioquia;5538
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";5788
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Monter¡a, Mercado del Sur;6732
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Neiva, Surabastos;4170
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Palmira (Valle del Cauca);5678
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Pamplona (Norte de Santander);5402
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Pasto, El Potrerillo;4694
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Pe¤ol (Antioquia);4758
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Pereira, La 41;5711
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Pereira, Mercasa;5781
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Popay n, Plaza de mercado del barrio Bol¡var;2243
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Rionegro (Antioquia);5731
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;San Gil (Santander);4114
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Santa Marta (Magdalena);3743
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Sincelejo, Nuevo Mercado;6943
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Socorro (Santander);4143
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Sons¢n (Antioquia);3250
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Tibasosa (Boyac ), Coomproriente;4355
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Tulu  (Valle del Cauca);5404
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Tunja, Complejo de Servicios del Sur;3897
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Valledupar, Mercabastos;5613
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Valledupar, Mercado Nuevo;5623
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Villavicencio, CAV;4769
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n;Yopal (Casanare);5933
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n verde;Bucaramanga, Centroabastos;2488
1/03/2023;VERDURAS Y HORTALIZAS;Piment¢n verde;Medell¡n, Central Mayorista de Antioquia;6305
1/03/2023;VERDURAS Y HORTALIZAS;R bano rojo;Armenia, Mercar;2400
1/03/2023;VERDURAS Y HORTALIZAS;R bano rojo;Barranquilla, Barranquillita;6719
1/03/2023;VERDURAS Y HORTALIZAS;R bano rojo;Bogot , D.C., Corabastos;1726
1/03/2023;VERDURAS Y HORTALIZAS;R bano rojo;Bucaramanga, Centroabastos;5000
1/03/2023;VERDURAS Y HORTALIZAS;R bano rojo;Cartagena, Bazurto;5048
1/03/2023;VERDURAS Y HORTALIZAS;R bano rojo;Manizales, Centro Galer¡as;6500
1/03/2023;VERDURAS Y HORTALIZAS;R bano rojo;Medell¡n, Central Mayorista de Antioquia;2347
1/03/2023;VERDURAS Y HORTALIZAS;R bano rojo;Neiva, Surabastos;4000
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Arauca (Arauca);3578
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Armenia, Mercar;3200
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Barranquilla, Barranquillita;3617
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Barranquilla, Granabastos;3397
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Bogot , D.C., Corabastos;3099
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Bucaramanga, Centroabastos;3386
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Cartagena, Bazurto;3588
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Chiquinquir  (Boyac );3783
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Duitama (Boyac ), Mercaplaza;4200
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;El Santuario (Antioquia);2813
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Florencia (Caquet );3623
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Ibagu‚, Plaza La 21;3295
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;La Ceja (Antioquia);3208
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Manizales, Centro Galer¡as;4000
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Medell¡n, Central Mayorista de Antioquia;2802
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3241
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Monter¡a, Mercado del Sur;3661
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Neiva, Surabastos;3453
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Pereira, Mercasa;3802
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Rionegro (Antioquia);3028
