Fecha;Grupo;Producto;Fuente;Precio_por_kilogramo
1/05/2019;CARNES;Pierna pernil con rabadilla;Palmira (Valle del Cauca);5138
1/05/2019;CARNES;Pierna pernil con rabadilla;Pasto, El Potrerillo;5973
1/05/2019;CARNES;Pierna pernil con rabadilla;Santa Marta (Magdalena);4020
1/05/2019;CARNES;Pierna pernil con rabadilla;Sincelejo, Nuevo Mercado;4200
1/05/2019;CARNES;Pierna pernil con rabadilla;Tuluá (Valle del Cauca);5620
1/05/2019;CARNES;Pierna pernil con rabadilla;Valledupar, Mercado Nuevo;3460
1/05/2019;CARNES;Pierna pernil con rabadilla;Villavicencio, CAV;5580
1/05/2019;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Corabastos;6858
1/05/2019;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Frigorífico Ble Ltda.;7197
1/05/2019;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Frigorífico Guadalupe;6481
1/05/2019;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Paloquemao;7480
1/05/2019;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Plaza Las Flores;6000
1/05/2019;CARNES;Pierna pernil sin rabadilla;Bucaramanga, Frigoríficos;7058
1/05/2019;CARNES;Piernas de pollo;Armenia, Mercar;7150
1/05/2019;CARNES;Piernas de pollo;Bogotá, D.C., Corabastos;7067
1/05/2019;CARNES;Piernas de pollo;Bogotá, D.C., Frigorífico Ble Ltda.;8517
1/05/2019;CARNES;Piernas de pollo;Bogotá, D.C., Frigorífico Guadalupe;6527
1/05/2019;CARNES;Piernas de pollo;Bogotá, D.C., Paloquemao;7827
1/05/2019;CARNES;Piernas de pollo;Bogotá, D.C., Plaza Las Flores;6163
1/05/2019;CARNES;Piernas de pollo;Bucaramanga, Frigoríficos;8003
1/05/2019;CARNES;Piernas de pollo;Cali, Santa Helena;5000
1/05/2019;CARNES;Piernas de pollo;Cartagena, Bazurto;7100
1/05/2019;CARNES;Piernas de pollo;Cúcuta, Cenabastos;5747
1/05/2019;CARNES;Piernas de pollo;Manizales, Centro Galerías;5500
1/05/2019;CARNES;Piernas de pollo;Medellín, Central Mayorista de Antioquia;7575
1/05/2019;CARNES;Piernas de pollo;"Medellín, Plaza Minorista ""José María Villa""";4625
1/05/2019;CARNES;Piernas de pollo;Palmira (Valle del Cauca);6613
1/05/2019;CARNES;Piernas de pollo;Popayán, Plaza de mercado del barrio Bolívar;5613
1/05/2019;CARNES;Piernas de pollo;Tuluá (Valle del Cauca);7177
1/05/2019;CARNES;Piernas de pollo;Valledupar, Mercado Nuevo;5487
1/05/2019;CARNES;Piernas de pollo;Villavicencio, CAV;6687
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Arauca (Arauca);6148
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Barranquilla, Barranquillita;4810
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Barranquilla, Granabastos;4610
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Bucaramanga, Frigoríficos;6550
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Cali, Galería Alameda;5867
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Cali, Santa Helena;5669
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Cartagena, Bazurto;4545
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Medellín, Central Mayorista de Antioquia;6850
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Montería, Mercado del Sur;4888
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Popayán, Plaza de mercado del barrio Bolívar;6200
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Santa Marta (Magdalena);4927
1/05/2019;CARNES;Pollo entero congelado sin vísceras;Valledupar, Mercado Nuevo;4620
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Armenia, Mercar;6333
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Corabastos;6533
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Frigorífico Ble Ltda.;6343
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Frigorífico Guadalupe;5898
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Paloquemao;7067
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Plaza Las Flores;5989
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Bucaramanga, Frigoríficos;6520
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Cúcuta, Cenabastos;5445
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Ibagué, Plaza La 21;6617
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Palmira (Valle del Cauca);5988
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Pasto, El Potrerillo;5833
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Sincelejo, Nuevo Mercado;5520
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Tuluá (Valle del Cauca);7240
1/05/2019;CARNES;Pollo entero fresco sin vísceras;Villavicencio, CAV;5900
1/05/2019;CARNES;Rabadillas de pollo;Bucaramanga, Frigoríficos;2775
1/05/2019;CARNES;Rabadillas de pollo;Cúcuta, Cenabastos;2922
1/05/2019;CARNES;Rabadillas de pollo;Manizales, Centro Galerías;1850
1/05/2019;PESCADOS;Almejas con concha;Cali, Galería Alameda;8067
1/05/2019;PESCADOS;Almejas con concha;Cali, Santa Helena;8050
1/05/2019;PESCADOS;Almejas con concha;Medellín, Central Mayorista de Antioquia;7767
1/05/2019;PESCADOS;Almejas sin concha;Cali, Galería Alameda;16508
1/05/2019;PESCADOS;Almejas sin concha;Cali, Santa Helena;15475
1/05/2019;PESCADOS;Almejas sin concha;Medellín, Central Mayorista de Antioquia;17347
1/05/2019;PESCADOS;Almejas sin concha;Palmira (Valle del Cauca);15600
1/05/2019;PESCADOS;Bagre rayado en postas congelado;Armenia, Mercar;24000
1/05/2019;PESCADOS;Bagre rayado en postas congelado;Bogotá, D.C., Paloquemao;20173
1/05/2019;PESCADOS;Bagre rayado en postas congelado;Manizales, Centro Galerías;23000
1/05/2019;PESCADOS;Bagre rayado en postas congelado;Medellín, Central Mayorista de Antioquia;20800
1/05/2019;PESCADOS;Bagre rayado en postas congelado;Tunja, Complejo de Servicios del Sur;18467
1/05/2019;PESCADOS;Bagre rayado en postas congelado;Villavicencio, CAV;18000
1/05/2019;PESCADOS;Bagre rayado entero congelado;Bogotá, D.C., Plaza Las Flores;12053
1/05/2019;PESCADOS;Bagre rayado entero congelado;Cali, Galería Alameda;20667
1/05/2019;PESCADOS;Bagre rayado entero congelado;Cali, Santa Helena;17967
1/05/2019;PESCADOS;Bagre rayado entero congelado;Medellín, Central Mayorista de Antioquia;17556
1/05/2019;PESCADOS;Bagre rayado entero congelado;Palmira (Valle del Cauca);16988
1/05/2019;PESCADOS;Bagre rayado entero congelado;Pereira, Mercasa;20547
1/05/2019;PESCADOS;Bagre rayado entero congelado;Popayán, Plaza de mercado del barrio Bolívar;16000
1/05/2019;PESCADOS;Bagre rayado entero congelado;Santa Marta (Magdalena);15667
1/05/2019;PESCADOS;Bagre rayado entero fresco;Bogotá, D.C., Paloquemao;17500
1/05/2019;PESCADOS;Bagre rayado entero fresco;Bogotá, D.C., Plaza Las Flores;11600
1/05/2019;PESCADOS;Bagre rayado entero fresco;Cúcuta, La Nueva Sexta;13333
1/05/2019;PESCADOS;Bagre rayado entero fresco;Florencia (Caquetá);15500
1/05/2019;PESCADOS;Bagre rayado entero fresco;Ibagué, Plaza La 21;14267
1/05/2019;PESCADOS;Bagre rayado entero fresco;Montería, Mercado del Sur;12375
1/05/2019;PESCADOS;Bagre rayado entero fresco;Neiva, Surabastos;13500
1/05/2019;PESCADOS;Bagre rayado entero fresco;Valledupar, Mercado Nuevo;12667
1/05/2019;PESCADOS;Bagre rayado entero fresco;Villavicencio, CAV;13778
1/05/2019;PESCADOS;Basa, filete congelado importado;Bogotá, D.C., Corabastos;10413
1/05/2019;PESCADOS;Basa, filete congelado importado;Bogotá, D.C., Paloquemao;12078
1/05/2019;PESCADOS;Basa, filete congelado importado;Bogotá, D.C., Plaza Las Flores;9541
1/05/2019;PESCADOS;Basa, filete congelado importado;Bucaramanga, Centroabastos;7847
1/05/2019;PESCADOS;Basa, filete congelado importado;Cali, Galería Alameda;12550
1/05/2019;PESCADOS;Basa, filete congelado importado;Cali, Santa Helena;11758
1/05/2019;PESCADOS;Basa, filete congelado importado;Cúcuta, La Nueva Sexta;8250
1/05/2019;PESCADOS;Basa, filete congelado importado;Medellín, Central Mayorista de Antioquia;11833
1/05/2019;PESCADOS;Basa, filete congelado importado;Palmira (Valle del Cauca);10569
1/05/2019;PESCADOS;Blanquillo entero fresco;Bogotá, D.C., Plaza Las Flores;9600
1/05/2019;PESCADOS;Blanquillo entero fresco;Bucaramanga, Centroabastos;11600
1/05/2019;PESCADOS;Blanquillo entero fresco;Montería, Mercado del Sur;10500
1/05/2019;PESCADOS;Blanquillo entero fresco;Valledupar, Mercado Nuevo;10800
1/05/2019;PESCADOS;Bocachico criollo fresco;Bogotá, D.C., Plaza Las Flores;11733
1/05/2019;PESCADOS;Bocachico criollo fresco;Cúcuta, La Nueva Sexta;9185
1/05/2019;PESCADOS;Bocachico criollo fresco;Montería, Mercado del Sur;13188
1/05/2019;PESCADOS;Bocachico criollo fresco;Neiva, Surabastos;9958
1/05/2019;PESCADOS;Bocachico criollo fresco;Valledupar, Mercado Nuevo;16700
1/05/2019;PESCADOS;Bocachico criollo fresco;Villavicencio, CAV;12333
1/05/2019;PESCADOS;Bocachico importado congelado;Armenia, Mercar;8700
1/05/2019;PESCADOS;Bocachico importado congelado;Barranquilla, Barranquillita;8080
1/05/2019;PESCADOS;Bocachico importado congelado;Bogotá, D.C., Plaza Las Flores;7027
1/05/2019;PESCADOS;Bocachico importado congelado;Cali, Galería Alameda;9517
1/05/2019;PESCADOS;Bocachico importado congelado;Cali, Santa Helena;8025
1/05/2019;PESCADOS;Bocachico importado congelado;Cartagena, Bazurto;8650
1/05/2019;PESCADOS;Bocachico importado congelado;Cúcuta, La Nueva Sexta;7639
1/05/2019;PESCADOS;Bocachico importado congelado;Manizales, Centro Galerías;7000
1/05/2019;PESCADOS;Bocachico importado congelado;Medellín, Central Mayorista de Antioquia;8653
1/05/2019;PESCADOS;Bocachico importado congelado;Montería, Mercado del Sur;8130
1/05/2019;PESCADOS;Bocachico importado congelado;Palmira (Valle del Cauca);8644
1/05/2019;PESCADOS;Bocachico importado congelado;Pereira, Mercasa;7503
1/05/2019;PESCADOS;Bocachico importado congelado;Popayán, Plaza de mercado del barrio Bolívar;8547
1/05/2019;PESCADOS;Bocachico importado congelado;Santa Marta (Magdalena);7833
1/05/2019;PESCADOS;Bocachico importado congelado;Sincelejo, Nuevo Mercado;7083
1/05/2019;PESCADOS;Bocachico importado congelado;Tuluá (Valle del Cauca);9500
1/05/2019;PESCADOS;Bocachico importado congelado;Valledupar, Mercado Nuevo;7750
1/05/2019;PESCADOS;Cachama de cultivo fresca;Arauca (Arauca);9037
1/05/2019;PESCADOS;Cachama de cultivo fresca;Bogotá, D.C., Plaza Las Flores;6095
1/05/2019;PESCADOS;Cachama de cultivo fresca;Bucaramanga, Centroabastos;6800
1/05/2019;PESCADOS;Cachama de cultivo fresca;Cúcuta, La Nueva Sexta;6833
1/05/2019;PESCADOS;Cachama de cultivo fresca;Ibagué, Plaza La 21;6333
1/05/2019;PESCADOS;Cachama de cultivo fresca;Montería, Mercado del Sur;6045
1/05/2019;PESCADOS;Cachama de cultivo fresca;Neiva, Surabastos;5973
1/05/2019;PESCADOS;Cachama de cultivo fresca;Villavicencio, CAV;6940
1/05/2019;PESCADOS;Cachama de cultivo fresca;Yopal (Casanare);6650
1/05/2019;PESCADOS;Calamar anillos;Bogotá, D.C., Corabastos;22208
1/05/2019;PESCADOS;Calamar anillos;Bogotá, D.C., Paloquemao;25433
1/05/2019;PESCADOS;Calamar anillos;Cali, Galería Alameda;20067
1/05/2019;PESCADOS;Calamar anillos;Cali, Santa Helena;21542
1/05/2019;PESCADOS;Calamar anillos;Medellín, Central Mayorista de Antioquia;24967
1/05/2019;PESCADOS;Calamar anillos;Tuluá (Valle del Cauca);16500
1/05/2019;PESCADOS;Calamar blanco entero;Bogotá, D.C., Corabastos;11915
1/05/2019;PESCADOS;Calamar blanco entero;Cali, Galería Alameda;13758
1/05/2019;PESCADOS;Calamar blanco entero;Cali, Santa Helena;12883
1/05/2019;PESCADOS;Calamar blanco entero;Palmira (Valle del Cauca);12875
1/05/2019;PESCADOS;Calamar blanco entero;Tuluá (Valle del Cauca);13320
1/05/2019;PESCADOS;Calamar morado entero;Bogotá, D.C., Corabastos;16375
1/05/2019;PESCADOS;Calamar morado entero;Cali, Galería Alameda;17350
1/05/2019;PESCADOS;Calamar morado entero;Cali, Santa Helena;15900
1/05/2019;PESCADOS;Calamar morado entero;Tuluá (Valle del Cauca);17200
1/05/2019;PESCADOS;Camarón tigre precocido seco;Bogotá, D.C., Paloquemao;34727
1/05/2019;PESCADOS;Camarón tigre precocido seco;Cali, Galería Alameda;30000
1/05/2019;PESCADOS;Camarón tigre precocido seco;Cali, Santa Helena;29575
1/05/2019;PESCADOS;Camarón tigre precocido seco;Medellín, Central Mayorista de Antioquia;35800
1/05/2019;PESCADOS;Camarón tigre precocido seco;Popayán, Plaza de mercado del barrio Bolívar;30467
1/05/2019;PESCADOS;Camarón tigre precocido seco;Tuluá (Valle del Cauca);30000
1/05/2019;PESCADOS;Camarón tití precocido seco;Armenia, Mercar;21875
1/05/2019;PESCADOS;Camarón tití precocido seco;Bogotá, D.C., Corabastos;26656
1/05/2019;PESCADOS;Camarón tití precocido seco;Bogotá, D.C., Paloquemao;31700
1/05/2019;PESCADOS;Camarón tití precocido seco;Pereira, Mercasa;14267
1/05/2019;PESCADOS;Camarón tití precocido seco;Popayán, Plaza de mercado del barrio Bolívar;16533
1/05/2019;PESCADOS;Camarón tití precocido seco;Santa Marta (Magdalena);21933
1/05/2019;PESCADOS;Capaz Magdalena fresco;Bogotá, D.C., Plaza Las Flores;9600
1/05/2019;PESCADOS;Cazuela de mariscos (paquete);Bogotá, D.C., Corabastos;11138
1/05/2019;PESCADOS;Cazuela de mariscos (paquete);Bogotá, D.C., Paloquemao;14433
1/05/2019;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca);32167
1/05/2019;PESCADOS;Corvina, filete congelado nacional;Cali, Galería Alameda;33000
1/05/2019;PESCADOS;Corvina, filete congelado nacional;Cali, Santa Helena;30867
1/05/2019;PESCADOS;Langostino U12;Bogotá, D.C., Paloquemao;75200
1/05/2019;PESCADOS;Langostino U12;Cali, Galería Alameda;64167
1/05/2019;PESCADOS;Langostino 16-20;Bogotá, D.C., Corabastos;63354
1/05/2019;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca);45833
1/05/2019;PESCADOS;Langostino 16-20;Cali, Santa Helena;49167
1/05/2019;PESCADOS;Langostino 16-20;Medellín, Central Mayorista de Antioquia;72000
1/05/2019;PESCADOS;Merluza, filete importado;Armenia, Mercar;13800
1/05/2019;PESCADOS;Merluza, filete importado;Cali, Galería Alameda;13833
1/05/2019;PESCADOS;Merluza, filete importado;Cali, Santa Helena;13256
1/05/2019;PESCADOS;Merluza, filete importado;Medellín, Central Mayorista de Antioquia;11200
1/05/2019;PESCADOS;Merluza, filete importado;Palmira (Valle del Cauca);11469
1/05/2019;PESCADOS;Merluza, filete nacional;Bogotá, D.C., Corabastos;31646
1/05/2019;PESCADOS;Merluza, filete nacional;Bogotá, D.C., Paloquemao;34513
1/05/2019;PESCADOS;Merluza, filete nacional;Cali, Galería Alameda;32417
1/05/2019;PESCADOS;Merluza, filete nacional;Cali, Santa Helena;29750
1/05/2019;PESCADOS;Mojarra lora entera congelada;Armenia, Mercar;11250
1/05/2019;PESCADOS;Mojarra lora entera congelada;Barranquilla, Barranquillita;7927
1/05/2019;PESCADOS;Mojarra lora entera congelada;Cartagena, Bazurto;8410
1/05/2019;PESCADOS;Mojarra lora entera fresca;Barranquilla, Barranquillita;7240
1/05/2019;PESCADOS;Mojarra lora entera fresca;Cartagena, Bazurto;9000
1/05/2019;PESCADOS;Mojarra lora entera fresca;Montería, Mercado del Sur;7995
1/05/2019;PESCADOS;Mojarra lora entera fresca;Sincelejo, Nuevo Mercado;7000
1/05/2019;PESCADOS;Mojarra lora entera fresca;Valledupar, Mercado Nuevo;8367
1/05/2019;PESCADOS;Nicuro fresco;Bogotá, D.C., Plaza Las Flores;6629
1/05/2019;PESCADOS;Nicuro fresco;Tunja, Complejo de Servicios del Sur;8333
1/05/2019;PESCADOS;Nicuro fresco;Villavicencio, CAV;12667
1/05/2019;PESCADOS;Palmitos de mar;Bogotá, D.C., Corabastos;10858
1/05/2019;PESCADOS;Palmitos de mar;Bogotá, D.C., Paloquemao;11007
1/05/2019;PESCADOS;Palmitos de mar;Medellín, Central Mayorista de Antioquia;12253
1/05/2019;PESCADOS;Pargo rojo entero congelado;Armenia, Mercar;26000
1/05/2019;PESCADOS;Pargo rojo entero congelado;Bogotá, D.C., Corabastos;26375
1/05/2019;PESCADOS;Pargo rojo entero congelado;Cali, Galería Alameda;19625
1/05/2019;PESCADOS;Pargo rojo entero congelado;Cali, Santa Helena;17342
1/05/2019;PESCADOS;Pargo rojo entero congelado;Medellín, Central Mayorista de Antioquia;26917
1/05/2019;PESCADOS;Pargo rojo entero congelado;Palmira (Valle del Cauca);17094
1/05/2019;PESCADOS;Pargo rojo entero congelado;Tuluá (Valle del Cauca);20420
1/05/2019;PESCADOS;Pargo rojo entero fresco;Cartagena, Bazurto;23850
1/05/2019;PESCADOS;Pargo rojo entero fresco;Santa Marta (Magdalena);23333
1/05/2019;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca);21167
1/05/2019;PESCADOS;Pargo rojo platero;Cartagena, Bazurto;23268
1/05/2019;PESCADOS;Pargo rojo platero;Popayán, Plaza de mercado del barrio Bolívar;16000
1/05/2019;PESCADOS;Pargo rojo platero;Santa Marta (Magdalena);24800
1/05/2019;PESCADOS;Pescado cabezas;Armenia, Mercar;3900
1/05/2019;PESCADOS;Pescado cabezas;Bogotá, D.C., Paloquemao;7573
1/05/2019;PESCADOS;Pescado cabezas;Cali, Galería Alameda;4500
1/05/2019;PESCADOS;Pescado cabezas;Cali, Santa Helena;4525
1/05/2019;PESCADOS;Pescado cabezas;Palmira (Valle del Cauca);6500
1/05/2019;PESCADOS;Pescado cabezas;Pereira, Mercasa;3207
1/05/2019;PESCADOS;Pescado cabezas;Popayán, Plaza de mercado del barrio Bolívar;4533
1/05/2019;PESCADOS;Róbalo, filete congelado;Medellín, Central Mayorista de Antioquia;37733
1/05/2019;PESCADOS;Salmón, filete congelado;Armenia, Mercar;39000
1/05/2019;PESCADOS;Salmón, filete congelado;Bogotá, D.C., Corabastos;35125
1/05/2019;PESCADOS;Salmón, filete congelado;Bogotá, D.C., Paloquemao;37500
1/05/2019;PESCADOS;Salmón, filete congelado;Cali, Galería Alameda;38708
1/05/2019;PESCADOS;Salmón, filete congelado;Cali, Santa Helena;35625
1/05/2019;PESCADOS;Salmón, filete congelado;Medellín, Central Mayorista de Antioquia;37300
1/05/2019;PESCADOS;Salmón, filete congelado;Palmira (Valle del Cauca);35375
1/05/2019;PESCADOS;Salmón, filete congelado;Popayán, Plaza de mercado del barrio Bolívar;36400
1/05/2019;PESCADOS;Sierra entera congelada;Armenia, Mercar;17200
1/05/2019;PESCADOS;Sierra entera congelada;Bogotá, D.C., Corabastos;12973
1/05/2019;PESCADOS;Sierra entera congelada;Bogotá, D.C., Paloquemao;13817
1/05/2019;PESCADOS;Sierra entera congelada;Bogotá, D.C., Plaza Las Flores;13204
1/05/2019;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca);12083
1/05/2019;PESCADOS;Sierra entera congelada;Cali, Galería Alameda;16733
1/05/2019;PESCADOS;Sierra entera congelada;Cali, Santa Helena;13458
1/05/2019;PESCADOS;Sierra entera congelada;Medellín, Central Mayorista de Antioquia;15400
1/05/2019;PESCADOS;Sierra entera congelada;Palmira (Valle del Cauca);14313
1/05/2019;PESCADOS;Sierra entera congelada;Santa Marta (Magdalena);27333
1/05/2019;PESCADOS;Tilapia, filete congelado;Bogotá, D.C., Corabastos;13821
1/05/2019;PESCADOS;Tilapia, filete congelado;Cali, Galería Alameda;15875
1/05/2019;PESCADOS;Tilapia, filete congelado;Cali, Santa Helena;14883
1/05/2019;PESCADOS;Tilapia, filete congelado;Medellín, Central Mayorista de Antioquia;15133
1/05/2019;PESCADOS;Tilapia, filete congelado;Palmira (Valle del Cauca);14438
1/05/2019;PESCADOS;Tilapia, filete congelado;Popayán, Plaza de mercado del barrio Bolívar;14253
1/05/2019;PESCADOS;Tilapia, filete congelado;Tuluá (Valle del Cauca);14400
1/05/2019;PESCADOS;Tilapia, lomitos;Medellín, Central Mayorista de Antioquia;7667
1/05/2019;PESCADOS;Tilapia roja entera congelada;Barranquilla, Barranquillita;10600
1/05/2019;PESCADOS;Tilapia roja entera congelada;Cali, Galería Alameda;12458
1/05/2019;PESCADOS;Tilapia roja entera congelada;Cali, Santa Helena;11892
1/05/2019;PESCADOS;Tilapia roja entera congelada;Cartagena, Bazurto;9825
1/05/2019;PESCADOS;Tilapia roja entera congelada;Medellín, Central Mayorista de Antioquia;12367
1/05/2019;PESCADOS;Tilapia roja entera congelada;Palmira (Valle del Cauca);11281
1/05/2019;PESCADOS;Tilapia roja entera congelada;Pasto, El Potrerillo;11100
1/05/2019;PESCADOS;Tilapia roja entera congelada;Pereira, Mercasa;10307
1/05/2019;PESCADOS;Tilapia roja entera congelada;Popayán, Plaza de mercado del barrio Bolívar;11933
1/05/2019;PESCADOS;Tilapia roja entera congelada;Santa Marta (Magdalena);10200
1/05/2019;PESCADOS;Tilapia roja entera congelada;Tuluá (Valle del Cauca);11960
1/05/2019;PESCADOS;Tilapia roja entera fresca;Arauca (Arauca);11611
1/05/2019;PESCADOS;Tilapia roja entera fresca;Barranquilla, Barranquillita;9175
1/05/2019;PESCADOS;Tilapia roja entera fresca;Bogotá, D.C., Plaza Las Flores;8044
1/05/2019;PESCADOS;Tilapia roja entera fresca;Bucaramanga, Centroabastos;9000
1/05/2019;PESCADOS;Tilapia roja entera fresca;Cartagena, Bazurto;10505
1/05/2019;PESCADOS;Tilapia roja entera fresca;Cúcuta, La Nueva Sexta;8852
1/05/2019;PESCADOS;Tilapia roja entera fresca;Florencia (Caquetá);8000
1/05/2019;PESCADOS;Tilapia roja entera fresca;Ibagué, Plaza La 21;8400
1/05/2019;PESCADOS;Tilapia roja entera fresca;Montería, Mercado del Sur;8795
1/05/2019;PESCADOS;Tilapia roja entera fresca;Neiva, Surabastos;7840
1/05/2019;PESCADOS;Tilapia roja entera fresca;Tunja, Complejo de Servicios del Sur;10850
1/05/2019;PESCADOS;Tilapia roja entera fresca;Valledupar, Mercado Nuevo;10000
1/05/2019;PESCADOS;Tilapia roja entera fresca;Villavicencio, CAV;9090
1/05/2019;PESCADOS;Tilapia roja entera fresca;Yopal (Casanare);8600
1/05/2019;PESCADOS;Toyo blanco, filete congelado;Bogotá, D.C., Corabastos;15750
1/05/2019;PESCADOS;Toyo blanco, filete congelado;Bogotá, D.C., Paloquemao;17008
1/05/2019;PESCADOS;Toyo blanco, filete congelado;Cali, Santa Helena;11775
1/05/2019;PESCADOS;Toyo blanco, filete congelado;Palmira (Valle del Cauca);12750
1/05/2019;PESCADOS;Toyo blanco, filete congelado;Popayán, Plaza de mercado del barrio Bolívar;11973
1/05/2019;PESCADOS;Toyo blanco, filete congelado;Tuluá (Valle del Cauca);14440
1/05/2019;PESCADOS;Trucha en corte mariposa;Armenia, Mercar;14550
1/05/2019;PESCADOS;Trucha en corte mariposa;Bogotá, D.C., Corabastos;14213
1/05/2019;PESCADOS;Trucha en corte mariposa;Bogotá, D.C., Paloquemao;14760
1/05/2019;PESCADOS;Trucha en corte mariposa;Bogotá, D.C., Plaza Las Flores;12444
1/05/2019;PESCADOS;Trucha en corte mariposa;Cali, Galería Alameda;15317
1/05/2019;PESCADOS;Trucha en corte mariposa;Cali, Santa Helena;14233
1/05/2019;PESCADOS;Trucha en corte mariposa;Manizales, Centro Galerías;15000
1/05/2019;PESCADOS;Trucha en corte mariposa;Medellín, Central Mayorista de Antioquia;15467
1/05/2019;PESCADOS;Trucha en corte mariposa;Palmira (Valle del Cauca);14000
1/05/2019;PESCADOS;Trucha en corte mariposa;Pereira, Mercasa;13767
1/05/2019;PESCADOS;Trucha en corte mariposa;Popayán, Plaza de mercado del barrio Bolívar;15053
1/05/2019;PESCADOS;Trucha entera fresca;Pasto, El Potrerillo;12000
1/05/2019;PROCESADOS;Aceite girasol;Barranquilla, Barranquillita;8734
1/05/2019;PROCESADOS;Aceite girasol;Barranquilla, Granabastos;8595
1/05/2019;PROCESADOS;Aceite girasol;Cartagena, Bazurto;6898
1/05/2019;PROCESADOS;Aceite girasol;Montería, Mercado del Sur;7399
1/05/2019;PROCESADOS;Aceite girasol;Santa Marta (Magdalena);8054
1/05/2019;PROCESADOS;Aceite girasol;Sincelejo, Nuevo Mercado;6288
1/05/2019;PROCESADOS;Aceite girasol;Valledupar, Mercado Nuevo;8594
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Armenia, Mercar;5583
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Barranquilla, Barranquillita;4975
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Barranquilla, Granabastos;4800
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Bogotá, D.C., Corabastos;4659
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Bogotá, D.C., Paloquemao;4702
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Bogotá, D.C., Plaza España;4784
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Bucaramanga, Centroabastos;4742
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Bucaramanga, Mercados del centro;5045
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca);5186
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Cali, La Floresta;6085
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Cali, Santa Helena;5869
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Cali, Siloé;6063
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Cartagena, Bazurto;4525
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Cartago (Valle del Cauca);5124
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Cúcuta, Cenabastos;4321
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Cúcuta, La Nueva Sexta;4122
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Florencia (Caquetá);4092
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Ibagué, Plaza La 21;4599
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Manizales, Centro Galerías;5825
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Medellín, Central Mayorista de Antioquia;4729
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Montería, Mercado del Sur;4296
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Neiva, Surabastos;4976
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Palmira (Valle del Cauca);5602
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Pamplona (Norte de Santander);4130
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Pasto, El Potrerillo;3854
1/05/2019;PROCESADOS;Aceite vegetal mezcla;Popayán, Plaza de mercado del barrio Bolívar;3886
