Fecha;Grupo;Producto;Fuente;Precio
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;Cartagena, Bazurto;845
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;Manizales, Centro Galerías;1173
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;Medellín, Central Mayorista de Antioquia;1125
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;"Medellín, Plaza Minorista ""José María Villa""";1011
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;Montería, Mercado del Sur;1113
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;Neiva, Surabastos;954
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;Pasto, El Potrerillo;845
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;Sincelejo, Nuevo Mercado;1135
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;Sonsón (Antioquia);1100
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara;Valledupar, Mercado Nuevo;1233
1/06/2018;GRANOS Y CEREALES;Maíz amarillo cáscara importado;Medellín, Central Mayorista de Antioquia;950
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Armenia, Mercar;1208
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Barranquilla, Barranquillita;1611
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Barranquilla, Granabastos;1524
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Cali, La Floresta;1660
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Cali, Santa Helena;1540
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Cali, Siloé;1510
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Cartagena, Bazurto;1744
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Medellín, Central Mayorista de Antioquia;1333
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;"Medellín, Plaza Minorista ""José María Villa""";1329
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Montería, Mercado del Sur;1328
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Pasto, El Potrerillo;1800
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Pereira, Mercasa;1293
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Santa Marta (Magdalena);1543
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Sincelejo, Nuevo Mercado;1378
1/06/2018;GRANOS Y CEREALES;Maíz amarillo trillado;Tuluá (Valle del Cauca);1336
1/06/2018;GRANOS Y CEREALES;Maíz blanco cáscara;Medellín, Central Mayorista de Antioquia;1133
1/06/2018;GRANOS Y CEREALES;Maíz blanco retrillado;Cartago (Valle del Cauca);1187
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Armenia, Mercar;1202
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Barranquilla, Barranquillita;1574
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Barranquilla, Granabastos;1420
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Bogotá, D.C., Corabastos;1300
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Bogotá, D.C., Paloquemao;1565
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Bogotá, D.C., Plaza España;1410
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Cali, La Floresta;1560
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Cali, Santa Helena;1580
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Cali, Siloé;1240
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Cartagena, Bazurto;1617
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Cartago (Valle del Cauca);1113
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Cúcuta, Cenabastos;1557
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Cúcuta, La Nueva Sexta;1729
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Florencia (Caquetá);1315
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Ibagué, Plaza La 21;1253
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Manizales, Centro Galerías;1400
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Medellín, Central Mayorista de Antioquia;1425
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;"Medellín, Plaza Minorista ""José María Villa""";1467
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Montería, Mercado del Sur;1269
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Neiva, Surabastos;1193
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Palmira (Valle del Cauca);1386
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Pereira, Mercasa;1278
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Popayán, Plaza de mercado del barrio Bolívar;1510
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Santa Marta (Magdalena);1338
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Sincelejo, Nuevo Mercado;1336
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Tuluá (Valle del Cauca);1290
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Tunja, Complejo de Servicios del Sur;1357
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Valledupar, Mercado Nuevo;1283
1/06/2018;GRANOS Y CEREALES;Maíz blanco trillado;Villavicencio, CAV;1277
1/06/2018;GRANOS Y CEREALES;Maíz pira;Bogotá, D.C., Corabastos;2130
1/06/2018;GRANOS Y CEREALES;Maíz pira;Bogotá, D.C., Plaza España;2281
1/06/2018;GRANOS Y CEREALES;Maíz pira;Bucaramanga, Centroabastos;2595
1/06/2018;GRANOS Y CEREALES;Maíz pira;Bucaramanga, Mercados del centro;2735
1/06/2018;GRANOS Y CEREALES;Maíz pira;Cúcuta, Cenabastos;2308
1/06/2018;GRANOS Y CEREALES;Maíz pira;Cúcuta, La Nueva Sexta;2264
1/06/2018;GRANOS Y CEREALES;Maíz pira;Medellín, Central Mayorista de Antioquia;2609
1/06/2018;GRANOS Y CEREALES;Maíz pira;"Medellín, Plaza Minorista ""José María Villa""";2513
1/06/2018;GRANOS Y CEREALES;Maíz pira;Montería, Mercado del Sur;2453
1/06/2018;GRANOS Y CEREALES;Maíz pira;Villavicencio, CAV;2437
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca);300
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco A;Cartago (Valle del Cauca);230
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco A;Manizales, Centro Galerías;228
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco A;Medellín, Central Mayorista de Antioquia;231
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco A;"Medellín, Plaza Minorista ""José María Villa""";240
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco A;Pereira, La 41;228
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco AA;Cartago (Valle del Cauca);240
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco AA;Manizales, Centro Galerías;239
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco AA;Medellín, Central Mayorista de Antioquia;245
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco AA;"Medellín, Plaza Minorista ""José María Villa""";254
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco AA;Pereira, La 41;263
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco B;Cartago (Valle del Cauca);220
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco B;Medellín, Central Mayorista de Antioquia;222
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco B;"Medellín, Plaza Minorista ""José María Villa""";224
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco B;Pereira, La 41;200
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco extra;Manizales, Centro Galerías;280
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco extra;Medellín, Central Mayorista de Antioquia;295
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco extra;"Medellín, Plaza Minorista ""José María Villa""";287
1/06/2018;LACTEOS Y HUEVOS;Huevo blanco extra;Pereira, La 41;300
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Armenia, Mercar;250
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Barranquilla, Barranquillita;258
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Barranquilla, Granabastos;248
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Bogotá, D.C., Corabastos;239
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Bogotá, D.C., Paloquemao;228
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Bogotá, D.C., Plaza Las Flores;263
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Bucaramanga, Centroabastos;211
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Cali, Santa Helena;259
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Cali, Siloé;253
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Cartagena, Bazurto;231
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Cartago (Valle del Cauca);232
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Cúcuta, Cenabastos;223
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Ibagué, Plaza La 21;240
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Medellín, Central Mayorista de Antioquia;231
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;"Medellín, Plaza Minorista ""José María Villa""";240
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Montería, Mercado del Sur;250
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Neiva, Surabastos;233
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Pamplona (Norte de Santander);233
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Pasto, El Potrerillo;217
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Popayán, Plaza de mercado del barrio Bolívar;248
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Sincelejo, Nuevo Mercado;217
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Tuluá (Valle del Cauca);220
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Valledupar, Mercado Nuevo;223
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo A;Villavicencio, CAV;211
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Armenia, Mercar;280
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Barranquilla, Barranquillita;269
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Barranquilla, Granabastos;256
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Bogotá, D.C., Corabastos;253
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Bogotá, D.C., Paloquemao;241
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Bogotá, D.C., Plaza Las Flores;278
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Bucaramanga, Centroabastos;219
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, Galería Alameda;257
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, La Floresta;273
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, Santa Helena;299
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, Siloé;262
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Cartagena, Bazurto;246
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Cartago (Valle del Cauca);243
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Cúcuta, Cenabastos;235
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Ibagué, Plaza La 21;254
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Medellín, Central Mayorista de Antioquia;245
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;"Medellín, Plaza Minorista ""José María Villa""";254
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Montería, Mercado del Sur;264
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Neiva, Surabastos;255
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Palmira (Valle del Cauca);306
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Pamplona (Norte de Santander);244
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Pasto, El Potrerillo;235
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Popayán, Plaza de mercado del barrio Bolívar;274
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Sincelejo, Nuevo Mercado;225
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Tuluá (Valle del Cauca);233
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Valledupar, Mercado Nuevo;231
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo AA;Villavicencio, CAV;230
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Armenia, Mercar;269
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Barranquilla, Barranquillita;244
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Bogotá, D.C., Corabastos;226
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Bogotá, D.C., Paloquemao;219
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Bogotá, D.C., Plaza Las Flores;245
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Bucaramanga, Centroabastos;199
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Cúcuta, Cenabastos;213
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Ibagué, Plaza La 21;223
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Medellín, Central Mayorista de Antioquia;222
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;"Medellín, Plaza Minorista ""José María Villa""";224
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Montería, Mercado del Sur;234
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Neiva, Surabastos;216
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Sincelejo, Nuevo Mercado;209
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo B;Villavicencio, CAV;195
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Armenia, Mercar;328
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Bogotá, D.C., Corabastos;312
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Bogotá, D.C., Paloquemao;278
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Bogotá, D.C., Plaza Las Flores;329
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Cali, Galería Alameda;296
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Cali, La Floresta;301
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Cali, Siloé;299
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Cúcuta, Cenabastos;254
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Ibagué, Plaza La 21;297
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Medellín, Central Mayorista de Antioquia;295
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;"Medellín, Plaza Minorista ""José María Villa""";286
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Neiva, Surabastos;288
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Palmira (Valle del Cauca);339
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Pasto, El Potrerillo;263
1/06/2018;LACTEOS Y HUEVOS;Huevo rojo extra;Villavicencio, CAV;254
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Armenia, Mercar;20614
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Bogotá, D.C., Corabastos;23628
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Bucaramanga, Centroabastos;23665
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Bucaramanga, Mercados del centro;24326
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca);21657
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Cali, La Floresta;20239
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Cali, Santa Helena;20572
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Cali, Siloé;21231
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Cartago (Valle del Cauca);21001
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Medellín, Central Mayorista de Antioquia;16120
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Palmira (Valle del Cauca);21366
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Pamplona (Norte de Santander);11674
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Pasto, El Potrerillo;19144
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Pereira, Mercasa;23639
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Popayán, Plaza de mercado del barrio Bolívar;21085
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Tuluá (Valle del Cauca);21311
1/06/2018;LACTEOS Y HUEVOS;Leche en polvo;Villavicencio, CAV;24452
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Armenia, Mercar;11333
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Bogotá, D.C., Corabastos;7950
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Bogotá, D.C., Paloquemao;8958
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Bogotá, D.C., Plaza España;7942
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Bogotá, D.C., Plaza Las Flores;7400
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Bucaramanga, Mercados del centro;9000
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Cali, Galería Alameda;10000
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Cali, La Floresta;10000
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Cali, Santa Helena;9713
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Cali, Siloé;10000
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Cúcuta, Cenabastos;9600
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Florencia (Caquetá);9063
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Ibagué, Plaza La 21;8163
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Manizales, Centro Galerías;7800
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Medellín, Central Mayorista de Antioquia;12267
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Montería, Mercado del Sur;8750
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Palmira (Valle del Cauca);9900
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Pereira, La 41;10000
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Tuluá (Valle del Cauca);9567
1/06/2018;LACTEOS Y HUEVOS;Queso campesino;Villavicencio, CAV;8906
1/06/2018;LACTEOS Y HUEVOS;Queso Caquetá;Armenia, Mercar;8933
1/06/2018;LACTEOS Y HUEVOS;Queso Caquetá;Cali, Galería Alameda;9450
1/06/2018;LACTEOS Y HUEVOS;Queso Caquetá;Cali, La Floresta;9900
1/06/2018;LACTEOS Y HUEVOS;Queso Caquetá;Cali, Santa Helena;9994
1/06/2018;LACTEOS Y HUEVOS;Queso Caquetá;Cali, Siloé;9283
1/06/2018;LACTEOS Y HUEVOS;Queso Caquetá;Palmira (Valle del Cauca);10000
1/06/2018;LACTEOS Y HUEVOS;Queso Caquetá;Popayán, Plaza de mercado del barrio Bolívar;9317
1/06/2018;LACTEOS Y HUEVOS;Queso Caquetá;Tuluá (Valle del Cauca);8550
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Armenia, Mercar;8233
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Barranquilla, Barranquillita;8475
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Barranquilla, Granabastos;8575
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Bogotá, D.C., Corabastos;9175
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Bogotá, D.C., Paloquemao;10958
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Bogotá, D.C., Plaza España;9992
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Bogotá, D.C., Plaza Las Flores;9792
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Bucaramanga, Mercados del centro;9417
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca);13375
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Cali, Galería Alameda;9450
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Cali, La Floresta;9900
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Cali, Santa Helena;9994
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Cali, Siloé;9283
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Cartagena, Bazurto;10017
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Cartago (Valle del Cauca);8750
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Cúcuta, Cenabastos;10100
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Ibagué, Plaza La 21;11000
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Manizales, Centro Galerías;8500
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Medellín, Central Mayorista de Antioquia;9667
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;"Medellín, Plaza Minorista ""José María Villa""";9033
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Montería, Mercado del Sur;10125
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Palmira (Valle del Cauca);10000
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Pereira, La 41;11000
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Santa Marta (Magdalena);7073
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Sincelejo, Nuevo Mercado;7600
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Valledupar, Mercado Nuevo;7813
1/06/2018;LACTEOS Y HUEVOS;Queso costeño;Villavicencio, CAV;9858
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Armenia, Mercar;7017
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Bogotá, D.C., Corabastos;9031
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Bogotá, D.C., Paloquemao;8975
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Bogotá, D.C., Plaza Las Flores;7967
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Bucaramanga, Mercados del centro;9000
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);8822
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Cali, Galería Alameda;7400
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Cali, La Floresta;7117
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Cali, Santa Helena;6888
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Cali, Siloé;7450
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Cartago (Valle del Cauca);7500
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Cúcuta, Cenabastos;8900
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Medellín, Central Mayorista de Antioquia;9367
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;"Medellín, Plaza Minorista ""José María Villa""";8325
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Palmira (Valle del Cauca);7819
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Pereira, La 41;9000
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Popayán, Plaza de mercado del barrio Bolívar;9333
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Tuluá (Valle del Cauca);6967
1/06/2018;LACTEOS Y HUEVOS;Queso cuajada;Villavicencio, CAV;9250
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Armenia, Mercar;11000
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Bogotá, D.C., Corabastos;8963
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Bogotá, D.C., Paloquemao;8517
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Bogotá, D.C., Plaza España;8808
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Bogotá, D.C., Plaza Las Flores;9217
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Bucaramanga, Mercados del centro;10000
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);10200
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Cali, Galería Alameda;11250
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Cali, La Floresta;10000
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Cali, Santa Helena;10000
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Cali, Siloé;10150
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Cúcuta, Cenabastos;9300
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Florencia (Caquetá);9650
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Ibagué, Plaza La 21;11100
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Medellín, Central Mayorista de Antioquia;10000
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Palmira (Valle del Cauca);10000
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Popayán, Plaza de mercado del barrio Bolívar;10150
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Tuluá (Valle del Cauca);10950
1/06/2018;LACTEOS Y HUEVOS;Queso doble crema;Villavicencio, CAV;10400
1/06/2018;CARNES;Alas de pollo con costillar;Armenia, Mercar;5150
1/06/2018;CARNES;Alas de pollo con costillar;Barranquilla, Barranquillita;3878
1/06/2018;CARNES;Alas de pollo con costillar;Barranquilla, Granabastos;4092
1/06/2018;CARNES;Alas de pollo con costillar;Bogotá, D.C., Frigorífico Ble Ltda.;5287
1/06/2018;CARNES;Alas de pollo con costillar;Bogotá, D.C., Frigorífico Guadalupe;3967
1/06/2018;CARNES;Alas de pollo con costillar;Bogotá, D.C., Plaza Las Flores;3471
1/06/2018;CARNES;Alas de pollo con costillar;Cali, Galería Alameda;4193
1/06/2018;CARNES;Alas de pollo con costillar;Cali, Santa Helena;4500
1/06/2018;CARNES;Alas de pollo con costillar;Cartagena, Bazurto;4250
1/06/2018;CARNES;Alas de pollo con costillar;Florencia (Caquetá);5050
1/06/2018;CARNES;Alas de pollo con costillar;Ibagué, Plaza La 21;4575
1/06/2018;CARNES;Alas de pollo con costillar;Montería, Mercado del Sur;4608
1/06/2018;CARNES;Alas de pollo con costillar;Neiva, Surabastos;4200
1/06/2018;CARNES;Alas de pollo con costillar;Palmira (Valle del Cauca);4788
1/06/2018;CARNES;Alas de pollo con costillar;Santa Marta (Magdalena);3875
1/06/2018;CARNES;Alas de pollo con costillar;Sincelejo, Nuevo Mercado;4000
1/06/2018;CARNES;Alas de pollo con costillar;Tuluá (Valle del Cauca);4900
1/06/2018;CARNES;Alas de pollo con costillar;Valledupar, Mercado Nuevo;3933
1/06/2018;CARNES;Alas de pollo con costillar;Villavicencio, CAV;4500
