Fecha;Grupo;Producto;Mercado;Precio_promedio_por_kilogramo
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);"Medellín, Plaza Minorista ""José María Villa""";24444
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);Montería, Mercado del Sur;24097
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);Palmira (Valle del Cauca);24896
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);Pasto, El Potrerillo;24549
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);Popayán, Plaza de mercado del barrio Bolívar;23935
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);Santa Marta (Magdalena);24861
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);Sincelejo, Nuevo Mercado;23646
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);Tuluá (Valle del Cauca);24705
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);Valledupar, Mercado Nuevo;23519
1/10/2021;PROCESADOS;Jugo instantáneo (sobre);Villavicencio, CAV;24306
1/10/2021;PROCESADOS;Lomitos de atún en lata;Armenia, Mercar;25224
1/10/2021;PROCESADOS;Lomitos de atún en lata;Barranquilla, Granabastos;25857
1/10/2021;PROCESADOS;Lomitos de atún en lata;Bogotá, D.C., Corabastos;24241
1/10/2021;PROCESADOS;Lomitos de atún en lata;Bogotá, D.C., Plaza España;24702
1/10/2021;PROCESADOS;Lomitos de atún en lata;Bucaramanga, Centroabastos;25375
1/10/2021;PROCESADOS;Lomitos de atún en lata;Bucaramanga, Mercados del centro;26029
1/10/2021;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca);31666
1/10/2021;PROCESADOS;Lomitos de atún en lata;Cali, La Floresta;22896
1/10/2021;PROCESADOS;Lomitos de atún en lata;Cali, Santa Elena;25582
1/10/2021;PROCESADOS;Lomitos de atún en lata;Cali, Siloé;23029
1/10/2021;PROCESADOS;Lomitos de atún en lata;Cartago (Valle del Cauca);25270
1/10/2021;PROCESADOS;Lomitos de atún en lata;Cúcuta, Cenabastos;24350
1/10/2021;PROCESADOS;Lomitos de atún en lata;Cúcuta, La Nueva Sexta;23824
1/10/2021;PROCESADOS;Lomitos de atún en lata;Medellín, Central Mayorista de Antioquia;25486
1/10/2021;PROCESADOS;Lomitos de atún en lata;"Medellín, Plaza Minorista ""José María Villa""";25628
1/10/2021;PROCESADOS;Lomitos de atún en lata;Montería, Mercado del Sur;24464
1/10/2021;PROCESADOS;Lomitos de atún en lata;Neiva, Surabastos;26100
1/10/2021;PROCESADOS;Lomitos de atún en lata;Palmira (Valle del Cauca);26805
1/10/2021;PROCESADOS;Lomitos de atún en lata;Pamplona (Norte de Santander);23546
1/10/2021;PROCESADOS;Lomitos de atún en lata;Pasto, El Potrerillo;22496
1/10/2021;PROCESADOS;Lomitos de atún en lata;Pereira, Mercasa;25491
1/10/2021;PROCESADOS;Lomitos de atún en lata;Popayán, Plaza de mercado del barrio Bolívar;26067
1/10/2021;PROCESADOS;Lomitos de atún en lata;Santa Marta (Magdalena);22672
1/10/2021;PROCESADOS;Lomitos de atún en lata;Tuluá (Valle del Cauca);25278
1/10/2021;PROCESADOS;Lomitos de atún en lata;Villavicencio, CAV;25127
1/10/2021;PROCESADOS;Maíz enlatado;Medellín, Central Mayorista de Antioquia;10179
1/10/2021;PROCESADOS;Manteca;Armenia, Mercar;7500
1/10/2021;PROCESADOS;Manteca;Bogotá, D.C., Corabastos;6420
1/10/2021;PROCESADOS;Manteca;Bogotá, D.C., Plaza España;7120
1/10/2021;PROCESADOS;Manteca;Bogotá, D.C., Plaza Las Flores;6856
1/10/2021;PROCESADOS;Manteca;Buenaventura (Valle del Cauca);6448
1/10/2021;PROCESADOS;Manteca;Cartago (Valle del Cauca);7520
1/10/2021;PROCESADOS;Manteca;Cúcuta, Cenabastos;9196
1/10/2021;PROCESADOS;Manteca;Florencia (Caquetá);8288
1/10/2021;PROCESADOS;Manteca;Ibagué, Plaza La 21;7750
1/10/2021;PROCESADOS;Manteca;Manizales, Centro Galerías;9292
1/10/2021;PROCESADOS;Manteca;Neiva, Surabastos;8046
1/10/2021;PROCESADOS;Manteca;Palmira (Valle del Cauca);8094
1/10/2021;PROCESADOS;Manteca;Pamplona (Norte de Santander);9128
1/10/2021;PROCESADOS;Manteca;Popayán, Plaza de mercado del barrio Bolívar;6067
1/10/2021;PROCESADOS;Manteca;Tuluá (Valle del Cauca);7806
1/10/2021;PROCESADOS;Margarina;Armenia, Mercar;18588
1/10/2021;PROCESADOS;Margarina;Barranquilla, Barranquillita;14163
1/10/2021;PROCESADOS;Margarina;Barranquilla, Granabastos;13069
1/10/2021;PROCESADOS;Margarina;Bogotá, D.C., Corabastos;11123
1/10/2021;PROCESADOS;Margarina;Bogotá, D.C., Plaza España;11390
1/10/2021;PROCESADOS;Margarina;Bucaramanga, Centroabastos;13228
1/10/2021;PROCESADOS;Margarina;Bucaramanga, Mercados del centro;13025
1/10/2021;PROCESADOS;Margarina;Buenaventura (Valle del Cauca);17186
1/10/2021;PROCESADOS;Margarina;Cali, La Floresta;19300
1/10/2021;PROCESADOS;Margarina;Cali, Siloé;19025
1/10/2021;PROCESADOS;Margarina;Cartago (Valle del Cauca);18771
1/10/2021;PROCESADOS;Margarina;Manizales, Centro Galerías;13200
1/10/2021;PROCESADOS;Margarina;Medellín, Central Mayorista de Antioquia;11615
1/10/2021;PROCESADOS;Margarina;"Medellín, Plaza Minorista ""José María Villa""";11700
1/10/2021;PROCESADOS;Margarina;Neiva, Surabastos;8994
1/10/2021;PROCESADOS;Margarina;Palmira (Valle del Cauca);19416
1/10/2021;PROCESADOS;Margarina;Pamplona (Norte de Santander);11173
1/10/2021;PROCESADOS;Margarina;Pereira, Mercasa;18890
1/10/2021;PROCESADOS;Margarina;Popayán, Plaza de mercado del barrio Bolívar;18817
1/10/2021;PROCESADOS;Margarina;Santa Marta (Magdalena);12542
1/10/2021;PROCESADOS;Margarina;Tuluá (Valle del Cauca);18684
1/10/2021;PROCESADOS;Margarina;Villavicencio, CAV;11407
1/10/2021;PROCESADOS;Mayonesa doy pack;Armenia, Mercar;11486
1/10/2021;PROCESADOS;Mayonesa doy pack;Barranquilla, Barranquillita;11564
1/10/2021;PROCESADOS;Mayonesa doy pack;Barranquilla, Granabastos;11545
1/10/2021;PROCESADOS;Mayonesa doy pack;Bogotá, D.C., Corabastos;10685
1/10/2021;PROCESADOS;Mayonesa doy pack;Bogotá, D.C., Plaza España;11021
1/10/2021;PROCESADOS;Mayonesa doy pack;Bucaramanga, Centroabastos;11162
1/10/2021;PROCESADOS;Mayonesa doy pack;Bucaramanga, Mercados del centro;8784
1/10/2021;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca);15694
1/10/2021;PROCESADOS;Mayonesa doy pack;Cali, La Floresta;12222
1/10/2021;PROCESADOS;Mayonesa doy pack;Cali, Santa Elena;11852
1/10/2021;PROCESADOS;Mayonesa doy pack;Cali, Siloé;12593
1/10/2021;PROCESADOS;Mayonesa doy pack;Cartagena, Bazurto;11130
1/10/2021;PROCESADOS;Mayonesa doy pack;Cartago (Valle del Cauca);10972
1/10/2021;PROCESADOS;Mayonesa doy pack;Cúcuta, Cenabastos;8333
1/10/2021;PROCESADOS;Mayonesa doy pack;Cúcuta, La Nueva Sexta;8256
1/10/2021;PROCESADOS;Mayonesa doy pack;Ibagué, Plaza La 21;11766
1/10/2021;PROCESADOS;Mayonesa doy pack;Manizales, Centro Galerías;10972
1/10/2021;PROCESADOS;Mayonesa doy pack;Medellín, Central Mayorista de Antioquia;10061
1/10/2021;PROCESADOS;Mayonesa doy pack;Palmira (Valle del Cauca);11833
1/10/2021;PROCESADOS;Mayonesa doy pack;Pereira, Mercasa;8160
1/10/2021;PROCESADOS;Mayonesa doy pack;Popayán, Plaza de mercado del barrio Bolívar;18264
1/10/2021;PROCESADOS;Mayonesa doy pack;Santa Marta (Magdalena);9139
1/10/2021;PROCESADOS;Mayonesa doy pack;Sincelejo, Nuevo Mercado;10736
1/10/2021;PROCESADOS;Mayonesa doy pack;Tuluá (Valle del Cauca);12939
1/10/2021;PROCESADOS;Mayonesa doy pack;Valledupar, Mercado Nuevo;10949
1/10/2021;PROCESADOS;Mayonesa doy pack;Villavicencio, CAV;10831
1/10/2021;PROCESADOS;Mostaza doy pack;Barranquilla, Barranquillita;10805
1/10/2021;PROCESADOS;Mostaza doy pack;Barranquilla, Granabastos;9729
1/10/2021;PROCESADOS;Mostaza doy pack;Pereira, Mercasa;12960
1/10/2021;PROCESADOS;Mostaza doy pack;Sincelejo, Nuevo Mercado;10196
1/10/2021;PROCESADOS;Panela cuadrada blanca;Barranquilla, Barranquillita;4207
1/10/2021;PROCESADOS;Panela cuadrada blanca;Barranquilla, Granabastos;4024
1/10/2021;PROCESADOS;Panela cuadrada blanca;Bucaramanga, Centroabastos;3869
1/10/2021;PROCESADOS;Panela cuadrada blanca;Bucaramanga, Mercados del centro;3884
1/10/2021;PROCESADOS;Panela cuadrada blanca;Cartagena, Bazurto;2429
1/10/2021;PROCESADOS;Panela cuadrada blanca;Charalá (Santander);3396
1/10/2021;PROCESADOS;Panela cuadrada blanca;Güepsa (Santander);3163
1/10/2021;PROCESADOS;Panela cuadrada blanca;Ibagué, Plaza La 21;3502
1/10/2021;PROCESADOS;Panela cuadrada blanca;Medellín, Central Mayorista de Antioquia;3760
1/10/2021;PROCESADOS;Panela cuadrada blanca;Moniquirá (Boyacá);3088
1/10/2021;PROCESADOS;Panela cuadrada blanca;San Gil (Santander), panela;3270
1/10/2021;PROCESADOS;Panela cuadrada blanca;Santa Marta (Magdalena);4872
1/10/2021;PROCESADOS;Panela cuadrada blanca;Santana (Boyacá);3172
1/10/2021;PROCESADOS;Panela cuadrada blanca;Sincelejo, Nuevo Mercado;3781
1/10/2021;PROCESADOS;Panela cuadrada blanca;Tunja, Complejo de Servicios del Sur;3380
1/10/2021;PROCESADOS;Panela cuadrada blanca;Valledupar, Mercado Nuevo;4139
1/10/2021;PROCESADOS;Panela cuadrada blanca;Vélez (Santander);3100
1/10/2021;PROCESADOS;Panela cuadrada morena;Ancuya (Nariño);2881
1/10/2021;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Corabastos;3140
1/10/2021;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Paloquemao;3535
1/10/2021;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Plaza España;3454
1/10/2021;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Plaza Las Flores;3591
1/10/2021;PROCESADOS;Panela cuadrada morena;Bucaramanga, Centroabastos;4069
1/10/2021;PROCESADOS;Panela cuadrada morena;Bucaramanga, Mercados del centro;4251
1/10/2021;PROCESADOS;Panela cuadrada morena;Caparrapí (Cundinamarca);2773
1/10/2021;PROCESADOS;Panela cuadrada morena;Charalá (Santander);3398
1/10/2021;PROCESADOS;Panela cuadrada morena;Consacá (Nariño);2938
1/10/2021;PROCESADOS;Panela cuadrada morena;Cúcuta, Cenabastos;3178
1/10/2021;PROCESADOS;Panela cuadrada morena;Cúcuta, La Nueva Sexta;2793
1/10/2021;PROCESADOS;Panela cuadrada morena;Florencia (Caquetá);3630
1/10/2021;PROCESADOS;Panela cuadrada morena;Güepsa (Santander);2818
1/10/2021;PROCESADOS;Panela cuadrada morena;Moniquirá (Boyacá);2688
1/10/2021;PROCESADOS;Panela cuadrada morena;Montería, Mercado del Sur;2964
1/10/2021;PROCESADOS;Panela cuadrada morena;Neiva, Surabastos;3909
1/10/2021;PROCESADOS;Panela cuadrada morena;Nocaima (Cundinamarca);2787
1/10/2021;PROCESADOS;Panela cuadrada morena;Pamplona (Norte de Santander);3440
1/10/2021;PROCESADOS;Panela cuadrada morena;Popayán, Plaza de mercado del barrio Bolívar;4431
1/10/2021;PROCESADOS;Panela cuadrada morena;San Gil (Santander), panela;3270
1/10/2021;PROCESADOS;Panela cuadrada morena;Sandoná (Nariño);2883
1/10/2021;PROCESADOS;Panela cuadrada morena;Santana (Boyacá);2858
1/10/2021;PROCESADOS;Panela cuadrada morena;Tuluá (Valle del Cauca);3922
1/10/2021;PROCESADOS;Panela cuadrada morena;Vélez (Santander);2795
1/10/2021;PROCESADOS;Panela cuadrada morena;Villavicencio, CAV;3648
1/10/2021;PROCESADOS;Panela cuadrada morena;Villeta (Cundinamarca);2780
1/10/2021;PROCESADOS;Panela en pastilla;Caparrapí (Cundinamarca);2978
1/10/2021;PROCESADOS;Panela en pastilla;Nocaima (Cundinamarca);3133
1/10/2021;PROCESADOS;Panela en pastilla;San Sebastián de Mariquita (Tolima);3200
1/10/2021;PROCESADOS;Panela en pastilla;Villeta (Cundinamarca);3000
1/10/2021;PROCESADOS;Panela redonda blanca;Medellín, Central Mayorista de Antioquia;3339
1/10/2021;PROCESADOS;Panela redonda blanca;San Sebastián de Mariquita (Tolima);3090
1/10/2021;PROCESADOS;Panela redonda blanca;Sincelejo, Nuevo Mercado;4063
1/10/2021;PROCESADOS;Panela redonda morena;Ancuya (Nariño);2892
1/10/2021;PROCESADOS;Panela redonda morena;Armenia, Mercar;3708
1/10/2021;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca);4168
1/10/2021;PROCESADOS;Panela redonda morena;Cali, La Floresta;4323
1/10/2021;PROCESADOS;Panela redonda morena;Cali, Santa Elena;4080
1/10/2021;PROCESADOS;Panela redonda morena;Cali, Siloé;4236
1/10/2021;PROCESADOS;Panela redonda morena;Caparrapí (Cundinamarca);2815
1/10/2021;PROCESADOS;Panela redonda morena;Cartago (Valle del Cauca);3750
1/10/2021;PROCESADOS;Panela redonda morena;Consacá (Nariño);2929
1/10/2021;PROCESADOS;Panela redonda morena;Manizales, Centro Galerías;3583
1/10/2021;PROCESADOS;Panela redonda morena;Medellín, Central Mayorista de Antioquia;3406
1/10/2021;PROCESADOS;Panela redonda morena;"Medellín, Plaza Minorista ""José María Villa""";3461
1/10/2021;PROCESADOS;Panela redonda morena;Montería, Mercado del Sur;3425
1/10/2021;PROCESADOS;Panela redonda morena;Palmira (Valle del Cauca);3497
1/10/2021;PROCESADOS;Panela redonda morena;Pereira, Mercasa;4000
1/10/2021;PROCESADOS;Panela redonda morena;San Sebastián de Mariquita (Tolima);3090
1/10/2021;PROCESADOS;Panela redonda morena;Sandoná (Nariño);2931
1/10/2021;PROCESADOS;Panela redonda morena;Sonsón (Antioquia);3333
1/10/2021;PROCESADOS;Panela redonda morena;Tuluá (Valle del Cauca);3798
1/10/2021;PROCESADOS;Panela redonda morena;Yolombó (Antioquia);3312
1/10/2021;PROCESADOS;Pastas alimenticias;Arauca (Arauca);3242
1/10/2021;PROCESADOS;Pastas alimenticias;Armenia, Mercar;5560
1/10/2021;PROCESADOS;Pastas alimenticias;Barranquilla, Barranquillita;5895
1/10/2021;PROCESADOS;Pastas alimenticias;Barranquilla, Granabastos;5376
1/10/2021;PROCESADOS;Pastas alimenticias;Bogotá, D.C., Corabastos;5851
1/10/2021;PROCESADOS;Pastas alimenticias;Bogotá, D.C., Paloquemao;6546
1/10/2021;PROCESADOS;Pastas alimenticias;Bogotá, D.C., Plaza España;6200
1/10/2021;PROCESADOS;Pastas alimenticias;Bogotá, D.C., Plaza Las Flores;6269
1/10/2021;PROCESADOS;Pastas alimenticias;Bucaramanga, Centroabastos;6227
1/10/2021;PROCESADOS;Pastas alimenticias;Bucaramanga, Mercados del centro;6163
1/10/2021;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca);6668
1/10/2021;PROCESADOS;Pastas alimenticias;Cali, La Floresta;6337
1/10/2021;PROCESADOS;Pastas alimenticias;Cali, Santa Elena;6167
1/10/2021;PROCESADOS;Pastas alimenticias;Cali, Siloé;6528
1/10/2021;PROCESADOS;Pastas alimenticias;Cartagena, Bazurto;4633
1/10/2021;PROCESADOS;Pastas alimenticias;Cartago (Valle del Cauca);6135
1/10/2021;PROCESADOS;Pastas alimenticias;Cúcuta, Cenabastos;3279
1/10/2021;PROCESADOS;Pastas alimenticias;Cúcuta, La Nueva Sexta;3264
1/10/2021;PROCESADOS;Pastas alimenticias;Florencia (Caquetá);3944
1/10/2021;PROCESADOS;Pastas alimenticias;Ibagué, Plaza La 21;6177
1/10/2021;PROCESADOS;Pastas alimenticias;Medellín, Central Mayorista de Antioquia;6203
1/10/2021;PROCESADOS;Pastas alimenticias;"Medellín, Plaza Minorista ""José María Villa""";6333
1/10/2021;PROCESADOS;Pastas alimenticias;Montería, Mercado del Sur;5196
1/10/2021;PROCESADOS;Pastas alimenticias;Neiva, Surabastos;6211
1/10/2021;PROCESADOS;Pastas alimenticias;Palmira (Valle del Cauca);5895
1/10/2021;PROCESADOS;Pastas alimenticias;Pamplona (Norte de Santander);3506
1/10/2021;PROCESADOS;Pastas alimenticias;Pereira, Mercasa;6269
1/10/2021;PROCESADOS;Pastas alimenticias;Popayán, Plaza de mercado del barrio Bolívar;5583
1/10/2021;PROCESADOS;Pastas alimenticias;Santa Marta (Magdalena);3820
1/10/2021;PROCESADOS;Pastas alimenticias;Sincelejo, Nuevo Mercado;4355
1/10/2021;PROCESADOS;Pastas alimenticias;Tuluá (Valle del Cauca);6022
1/10/2021;PROCESADOS;Pastas alimenticias;Villavicencio, CAV;6234
1/10/2021;PROCESADOS;Sal yodada;Armenia, Mercar;1444
1/10/2021;PROCESADOS;Sal yodada;Barranquilla, Barranquillita;1283
1/10/2021;PROCESADOS;Sal yodada;Barranquilla, Granabastos;1281
1/10/2021;PROCESADOS;Sal yodada;Bogotá, D.C., Corabastos;993
1/10/2021;PROCESADOS;Sal yodada;Bogotá, D.C., Paloquemao;1063
1/10/2021;PROCESADOS;Sal yodada;Bogotá, D.C., Plaza España;1413
1/10/2021;PROCESADOS;Sal yodada;Bucaramanga, Centroabastos;1333
1/10/2021;PROCESADOS;Sal yodada;Bucaramanga, Mercados del centro;1338
1/10/2021;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);1122
1/10/2021;PROCESADOS;Sal yodada;Cali, La Floresta;1440
1/10/2021;PROCESADOS;Sal yodada;Cali, Santa Elena;1390
1/10/2021;PROCESADOS;Sal yodada;Cali, Siloé;1440
1/10/2021;PROCESADOS;Sal yodada;Cartagena, Bazurto;835
1/10/2021;PROCESADOS;Sal yodada;Cartago (Valle del Cauca);1299
1/10/2021;PROCESADOS;Sal yodada;Cúcuta, Cenabastos;1283
1/10/2021;PROCESADOS;Sal yodada;Cúcuta, La Nueva Sexta;1258
1/10/2021;PROCESADOS;Sal yodada;Ibagué, Plaza La 21;1411
1/10/2021;PROCESADOS;Sal yodada;Manizales, Centro Galerías;1408
1/10/2021;PROCESADOS;Sal yodada;Medellín, Central Mayorista de Antioquia;1355
1/10/2021;PROCESADOS;Sal yodada;"Medellín, Plaza Minorista ""José María Villa""";1401
1/10/2021;PROCESADOS;Sal yodada;Montería, Mercado del Sur;1150
1/10/2021;PROCESADOS;Sal yodada;Neiva, Surabastos;1440
1/10/2021;PROCESADOS;Sal yodada;Palmira (Valle del Cauca);1362
1/10/2021;PROCESADOS;Sal yodada;Pamplona (Norte de Santander);1263
1/10/2021;PROCESADOS;Sal yodada;Pasto, El Potrerillo;1325
1/10/2021;PROCESADOS;Sal yodada;Pereira, Mercasa;1195
1/10/2021;PROCESADOS;Sal yodada;Popayán, Plaza de mercado del barrio Bolívar;1355
1/10/2021;PROCESADOS;Sal yodada;Santa Marta (Magdalena);1070
1/10/2021;PROCESADOS;Sal yodada;Sincelejo, Nuevo Mercado;1210
1/10/2021;PROCESADOS;Sal yodada;Tuluá (Valle del Cauca);1333
1/10/2021;PROCESADOS;Sal yodada;Tunja, Complejo de Servicios del Sur;983
1/10/2021;PROCESADOS;Sal yodada;Valledupar, Mercado Nuevo;1147
1/10/2021;PROCESADOS;Sal yodada;Villavicencio, CAV;1348
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Armenia, Mercar;11486
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Barranquilla, Barranquillita;11535
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Barranquilla, Granabastos;11713
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Bogotá, D.C., Corabastos;10701
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Bogotá, D.C., Plaza España;11045
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Bucaramanga, Centroabastos;8576
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Bucaramanga, Mercados del centro;7146
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Cali, La Floresta;12176
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Cali, Santa Elena;11921
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Cali, Siloé;12546
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Cartagena, Bazurto;11130
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Cartago (Valle del Cauca);10969
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Cúcuta, Cenabastos;8333
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Cúcuta, La Nueva Sexta;8256
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Ibagué, Plaza La 21;10125
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Manizales, Centro Galerías;10972
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Medellín, Central Mayorista de Antioquia;10400
1/10/2021;PROCESADOS;Salsa de tomate doy pack;"Medellín, Plaza Minorista ""José María Villa""";10521
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Montería, Mercado del Sur;10538
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Palmira (Valle del Cauca);11835
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Pereira, Mercasa;8265
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Popayán, Plaza de mercado del barrio Bolívar;13033
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Santa Marta (Magdalena);9139
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Sincelejo, Nuevo Mercado;10741
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Tuluá (Valle del Cauca);13164
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Valledupar, Mercado Nuevo;10949
1/10/2021;PROCESADOS;Salsa de tomate doy pack;Villavicencio, CAV;10837
1/10/2021;PROCESADOS;Sardinas en lata;Armenia, Mercar;12127
1/10/2021;PROCESADOS;Sardinas en lata;Barranquilla, Barranquillita;9662
1/10/2021;PROCESADOS;Sardinas en lata;Barranquilla, Granabastos;8602
1/10/2021;PROCESADOS;Sardinas en lata;Bogotá, D.C., Corabastos;11917
1/10/2021;PROCESADOS;Sardinas en lata;Bogotá, D.C., Plaza España;12015
1/10/2021;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca);10221
1/10/2021;PROCESADOS;Sardinas en lata;Cali, La Floresta;10016
1/10/2021;PROCESADOS;Sardinas en lata;Cali, Santa Elena;12259
1/10/2021;PROCESADOS;Sardinas en lata;Cali, Siloé;10400
1/10/2021;PROCESADOS;Sardinas en lata;Cartagena, Bazurto;9229
1/10/2021;PROCESADOS;Sardinas en lata;Cartago (Valle del Cauca);12237
1/10/2021;PROCESADOS;Sardinas en lata;Cúcuta, Cenabastos;12237
1/10/2021;PROCESADOS;Sardinas en lata;Cúcuta, La Nueva Sexta;12366
1/10/2021;PROCESADOS;Sardinas en lata;Manizales, Centro Galerías;12794
1/10/2021;PROCESADOS;Sardinas en lata;Medellín, Central Mayorista de Antioquia;9689
1/10/2021;PROCESADOS;Sardinas en lata;"Medellín, Plaza Minorista ""José María Villa""";9850
1/10/2021;PROCESADOS;Sardinas en lata;Montería, Mercado del Sur;9436
1/10/2021;PROCESADOS;Sardinas en lata;Palmira (Valle del Cauca);13094
1/10/2021;PROCESADOS;Sardinas en lata;Pamplona (Norte de Santander);11765
1/10/2021;PROCESADOS;Sardinas en lata;Pereira, Mercasa;12427
1/10/2021;PROCESADOS;Sardinas en lata;Popayán, Plaza de mercado del barrio Bolívar;9440
1/10/2021;PROCESADOS;Sardinas en lata;Santa Marta (Magdalena);8934
1/10/2021;PROCESADOS;Sardinas en lata;Sincelejo, Nuevo Mercado;9663
1/10/2021;PROCESADOS;Sardinas en lata;Tuluá (Valle del Cauca);12622
1/10/2021;PROCESADOS;Sardinas en lata;Villavicencio, CAV;12384
1/10/2021;PROCESADOS;Sopa de pollo (caja);Bogotá, D.C., Corabastos;42480
1/10/2021;PROCESADOS;Sopa de pollo (caja);Bogotá, D.C., Paloquemao;50110
1/10/2021;PROCESADOS;Sopa de pollo (caja);Bogotá, D.C., Plaza España;43303
1/10/2021;PROCESADOS;Vinagre;Barranquilla, Barranquillita;1940
1/10/2021;PROCESADOS;Vinagre;Barranquilla, Granabastos;1745
1/10/2021;PROCESADOS;Vinagre;Bucaramanga, Centroabastos;1999
1/10/2021;PROCESADOS;Vinagre;Bucaramanga, Mercados del centro;2313
1/10/2021;PROCESADOS;Vinagre;Cartagena, Bazurto;1181
1/10/2021;PROCESADOS;Vinagre;Cúcuta, Cenabastos;1960
1/10/2021;PROCESADOS;Vinagre;Cúcuta, La Nueva Sexta;1850
1/10/2021;PROCESADOS;Vinagre;Montería, Mercado del Sur;1452
1/10/2021;PROCESADOS;Vinagre;Pamplona (Norte de Santander);1533
1/10/2021;PROCESADOS;Vinagre;Pereira, Mercasa;4941
1/10/2021;PROCESADOS;Vinagre;Santa Marta (Magdalena);1242
1/10/2021;PROCESADOS;Vinagre;Sincelejo, Nuevo Mercado;1245
1/10/2021;PROCESADOS;Vinagre;Valledupar, Mercado Nuevo;1083
1/11/2021;Verduras y Hortalizas;Acelga;Armenia, Mercar;1162
1/11/2021;Verduras y Hortalizas;Acelga;Barranquilla, Barranquillita;4000
1/11/2021;Verduras y Hortalizas;Acelga;Bogotá, D.C., Corabastos;482
1/11/2021;Verduras y Hortalizas;Acelga;Bucaramanga, Centroabastos;1747
1/11/2021;Verduras y Hortalizas;Acelga;Chiquinquirá (Boyacá);1354
1/11/2021;Verduras y Hortalizas;Acelga;Duitama (Boyacá), Mercaplaza;1042
1/11/2021;Verduras y Hortalizas;Acelga;Florencia (Caquetá);2000
1/11/2021;Verduras y Hortalizas;Acelga;Ibagué, Plaza La 21;1270
1/11/2021;Verduras y Hortalizas;Acelga;Ipiales (Nariño), Ipiales Somos Todos;1442
1/11/2021;Verduras y Hortalizas;Acelga;Medellín, Central Mayorista de Antioquia;1755
1/11/2021;Verduras y Hortalizas;Acelga;Neiva, Surabastos;1888
1/11/2021;Verduras y Hortalizas;Acelga;Pamplona (Norte de Santander);2125
1/11/2021;Verduras y Hortalizas;Acelga;Pasto, El Potrerillo;2269
1/11/2021;Verduras y Hortalizas;Acelga;Pereira, Mercasa;2202
1/11/2021;Verduras y Hortalizas;Acelga;Tibasosa (Boyacá), Coomproriente;1000
1/11/2021;Verduras y Hortalizas;Acelga;Tunja, Complejo de Servicios del Sur;1100
1/11/2021;Verduras y Hortalizas;Acelga;Villavicencio, CAV;1558
1/11/2021;Verduras y Hortalizas;Acelga;Yopal (Casanare);2000
1/11/2021;Verduras y Hortalizas;Ahuyama;Armenia, Mercar;1200
1/11/2021;Verduras y Hortalizas;Ahuyama;Barranquilla, Barranquillita;1857
1/11/2021;Verduras y Hortalizas;Ahuyama;Bogotá, D.C., Corabastos;1606
1/11/2021;Verduras y Hortalizas;Ahuyama;Bucaramanga, Centroabastos;1006
1/11/2021;Verduras y Hortalizas;Ahuyama;Buenaventura (Valle del Cauca);1844
1/11/2021;Verduras y Hortalizas;Ahuyama;Cali, Cavasa;1266
1/11/2021;Verduras y Hortalizas;Ahuyama;Cali, Santa Elena;1238
1/11/2021;Verduras y Hortalizas;Ahuyama;Cartagena, Bazurto;1836
